page_id,title,url,sections_count,total_words
67e28af072d6aa28,С. Роговичи,https://wiki.amazing-online.com/index.php?title=%D0%A1._%D0%A0%D0%BE%D0%B3%D0%BE%D0%B2%D0%B8%D1%87%D0%B8,4,331
df0759eed38d7323,Г. Южный,https://wiki.amazing-online.com/index.php?title=%D0%93._%D0%AE%D0%B6%D0%BD%D1%8B%D0%B9,6,832
d76fca603a0211c9,Г. Новое Эдово,https://wiki.amazing-online.com/index.php?title=%D0%93._%D0%9D%D0%BE%D0%B2%D0%BE%D0%B5_%D0%AD%D0%B4%D0%BE%D0%B2%D0%BE,3,167
ec97329f9ee911c2,Пос. Малая Эдовка,https://wiki.amazing-online.com/index.php?title=%D0%9F%D0%BE%D1%81._%D0%9C%D0%B0%D0%BB%D0%B0%D1%8F_%D0%AD%D0%B4%D0%BE%D0%B2%D0%BA%D0%B0,5,188
c6645c53817bdc4e,Мкр-н Таврида,https://wiki.amazing-online.com/index.php?title=%D0%9C%D0%BA%D1%80-%D0%BD_%D0%A2%D0%B0%D0%B2%D1%80%D0%B8%D0%B4%D0%B0,3,148
a145e983b0f2a98a,Пос. Карьерный,https://wiki.amazing-online.com/index.php?title=%D0%9F%D0%BE%D1%81._%D0%9A%D0%B0%D1%80%D1%8C%D0%B5%D1%80%D0%BD%D1%8B%D0%B9,3,152
11d8023bca6d6a50,Д. Гарель,https://wiki.amazing-online.com/index.php?title=%D0%94._%D0%93%D0%B0%D1%80%D0%B5%D0%BB%D1%8C,3,125
1333b2d8d0c1c175,Федеральная служба исполнения наказаний,https://wiki.amazing-online.com/index.php?title=%D0%A4%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0_%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D0%BD%D0%B5%D0%BD%D0%B8%D1%8F_%D0%BD%D0%B0%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D0%B8%D0%B9,13,1665
8aafc802e6c14055,Федеральная служба безопасности,https://wiki.amazing-online.com/index.php?title=%D0%A4%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0_%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D0%B8,3,237
351ac454d517ed59,Патрульно-постовая служба,https://wiki.amazing-online.com/index.php?title=%D0%9F%D0%B0%D1%82%D1%80%D1%83%D0%BB%D1%8C%D0%BD%D0%BE-%D0%BF%D0%BE%D1%81%D1%82%D0%BE%D0%B2%D0%B0%D1%8F_%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0,22,554
4c62bad0cb3cb6c9,Дорожно-патрульная служба,https://wiki.amazing-online.com/index.php?title=%D0%94%D0%BE%D1%80%D0%BE%D0%B6%D0%BD%D0%BE-%D0%BF%D0%B0%D1%82%D1%80%D1%83%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0,3,232
06941bd6ed01cee5,Правительство области,https://wiki.amazing-online.com/index.php?title=%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE_%D0%BE%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%B8,8,270
430606c6ffd23a03,Единая служба спасения,https://wiki.amazing-online.com/index.php?title=%D0%95%D0%B4%D0%B8%D0%BD%D0%B0%D1%8F_%D1%81%D0%BB%D1%83%D0%B6%D0%B1%D0%B0_%D1%81%D0%BF%D0%B0%D1%81%D0%B5%D0%BD%D0%B8%D1%8F,4,276
09366603d556a704,Телерадиокомпания,https://wiki.amazing-online.com/index.php?title=%D0%A2%D0%B5%D0%BB%D0%B5%D1%80%D0%B0%D0%B4%D0%B8%D0%BE%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D1%8F,9,1058
d6edd61114d033b3,Воинская часть,https://wiki.amazing-online.com/index.php?title=%D0%92%D0%BE%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F_%D1%87%D0%B0%D1%81%D1%82%D1%8C,21,1289
ea5a5f42f2dfa2d5,Авианосец,https://wiki.amazing-online.com/index.php?title=%D0%90%D0%B2%D0%B8%D0%B0%D0%BD%D0%BE%D1%81%D0%B5%D1%86,3,271
006d5eae2bd7798b,Кавказская мафия,https://wiki.amazing-online.com/index.php?title=%D0%9A%D0%B0%D0%B2%D0%BA%D0%B0%D0%B7%D1%81%D0%BA%D0%B0%D1%8F_%D0%BC%D0%B0%D1%84%D0%B8%D1%8F,4,437
827cf5434b977743,Русская мафия,https://wiki.amazing-online.com/index.php?title=%D0%A0%D1%83%D1%81%D1%81%D0%BA%D0%B0%D1%8F_%D0%BC%D0%B0%D1%84%D0%B8%D1%8F,4,437
bac55fa41c165839,Скинхеды,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%BA%D0%B8%D0%BD%D1%85%D0%B5%D0%B4%D1%8B,4,415
b005a922a7575970,Байкеры,https://wiki.amazing-online.com/index.php?title=%D0%91%D0%B0%D0%B9%D0%BA%D0%B5%D1%80%D1%8B,4,415
d7858bcfb9467130,Ограбления недвижимости,https://wiki.amazing-online.com/index.php?title=%D0%9E%D0%B3%D1%80%D0%B0%D0%B1%D0%BB%D0%B5%D0%BD%D0%B8%D1%8F_%D0%BD%D0%B5%D0%B4%D0%B2%D0%B8%D0%B6%D0%B8%D0%BC%D0%BE%D1%81%D1%82%D0%B8,9,1023
e089cbbe5ee68db0,Крушение корабля,https://wiki.amazing-online.com/index.php?title=%D0%9A%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BA%D0%BE%D1%80%D0%B0%D0%B1%D0%BB%D1%8F,3,328
bf04595a23c8a019,Рейд,https://wiki.amazing-online.com/index.php?title=%D0%A0%D0%B5%D0%B9%D0%B4,2,276
708e5932c2a071bd,Цех,https://wiki.amazing-online.com/index.php?title=%D0%A6%D0%B5%D1%85,3,367
2ac8147960a39b91,Крушение военного поезда,https://wiki.amazing-online.com/index.php?title=%D0%9A%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D0%BE%D0%B3%D0%BE_%D0%BF%D0%BE%D0%B5%D0%B7%D0%B4%D0%B0,3,208
cd2548300fe1a204,Семейное ограбление,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D0%BE%D0%B5_%D0%BE%D0%B3%D1%80%D0%B0%D0%B1%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5,5,421
cc594477644e1951,Автоугон,https://wiki.amazing-online.com/index.php?title=%D0%90%D0%B2%D1%82%D0%BE%D1%83%D0%B3%D0%BE%D0%BD,2,176
8e2a680f086fd05c,Ограбление контейнеров,https://wiki.amazing-online.com/index.php?title=%D0%9E%D0%B3%D1%80%D0%B0%D0%B1%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BA%D0%BE%D0%BD%D1%82%D0%B5%D0%B9%D0%BD%D0%B5%D1%80%D0%BE%D0%B2,10,491
cdc9ae79919f11f8,Война за бизнес,https://wiki.amazing-online.com/index.php?title=%D0%92%D0%BE%D0%B9%D0%BD%D0%B0_%D0%B7%D0%B0_%D0%B1%D0%B8%D0%B7%D0%BD%D0%B5%D1%81,4,380
8a3735fc09bbd5f2,Война за территорию,https://wiki.amazing-online.com/index.php?title=%D0%92%D0%BE%D0%B9%D0%BD%D0%B0_%D0%B7%D0%B0_%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D1%8E,4,346
ee5649f181f70723,Граффити,https://wiki.amazing-online.com/index.php?title=%D0%93%D1%80%D0%B0%D1%84%D1%84%D0%B8%D1%82%D0%B8,8,442
ad974dc65434e71b,Заброшенные ящики,https://wiki.amazing-online.com/index.php?title=%D0%97%D0%B0%D0%B1%D1%80%D0%BE%D1%88%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5_%D1%8F%D1%89%D0%B8%D0%BA%D0%B8,5,185
4d0705724d998812,Семейные стрелы за бизнес,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B5_%D1%81%D1%82%D1%80%D0%B5%D0%BB%D1%8B_%D0%B7%D0%B0_%D0%B1%D0%B8%D0%B7%D0%BD%D0%B5%D1%81,3,110
ba9f28728e1fdfe8,Система кладов,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0_%D0%BA%D0%BB%D0%B0%D0%B4%D0%BE%D0%B2,5,445
8e2292b8a08b6cee,Система трейда,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0_%D1%82%D1%80%D0%B5%D0%B9%D0%B4%D0%B0,4,216
579a830801977016,Система сожительства,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0_%D1%81%D0%BE%D0%B6%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%B0,6,102
7a6972adaed92ac7,Система бракосочетания,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0_%D0%B1%D1%80%D0%B0%D0%BA%D0%BE%D1%81%D0%BE%D1%87%D0%B5%D1%82%D0%B0%D0%BD%D0%B8%D1%8F,4,332
c0dbe2991b2f4f86,Система контейнеров,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0_%D0%BA%D0%BE%D0%BD%D1%82%D0%B5%D0%B9%D0%BD%D0%B5%D1%80%D0%BE%D0%B2,3,148
a0d9abb500734fc8,Система нужд,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0_%D0%BD%D1%83%D0%B6%D0%B4,4,400
49461f67e10326e5,Крафт,https://wiki.amazing-online.com/index.php?title=%D0%9A%D1%80%D0%B0%D1%84%D1%82,5,721
998455accef57a1b,Пенсии,https://wiki.amazing-online.com/index.php?title=%D0%9F%D0%B5%D0%BD%D1%81%D0%B8%D0%B8,5,99
2a1ec31dbb672cf1,Зеленая зона,https://wiki.amazing-online.com/index.php?title=%D0%97%D0%B5%D0%BB%D0%B5%D0%BD%D0%B0%D1%8F_%D0%B7%D0%BE%D0%BD%D0%B0,3,90
6fa64d6488533725,Система розыска,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0_%D1%80%D0%BE%D0%B7%D1%8B%D1%81%D0%BA%D0%B0,2,179
279675eb55c4caed,Состояние при смерти,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%BE%D1%81%D1%82%D0%BE%D1%8F%D0%BD%D0%B8%D0%B5_%D0%BF%D1%80%D0%B8_%D1%81%D0%BC%D0%B5%D1%80%D1%82%D0%B8,5,273
8ba22207f5f7b1b7,Релаксанты,https://wiki.amazing-online.com/index.php?title=%D0%A0%D0%B5%D0%BB%D0%B0%D0%BA%D1%81%D0%B0%D0%BD%D1%82%D1%8B,5,74
5b02d3c24a45c1a3,Трудовая книга,https://wiki.amazing-online.com/index.php?title=%D0%A2%D1%80%D1%83%D0%B4%D0%BE%D0%B2%D0%B0%D1%8F_%D0%BA%D0%BD%D0%B8%D0%B3%D0%B0,3,107
2d238641265d1ac2,Лицензии,https://wiki.amazing-online.com/index.php?title=%D0%9B%D0%B8%D1%86%D0%B5%D0%BD%D0%B7%D0%B8%D0%B8,3,69
fdbe810841aea1d8,Паспорт,https://wiki.amazing-online.com/index.php?title=%D0%9F%D0%B0%D1%81%D0%BF%D0%BE%D1%80%D1%82,5,122
5a520624ceadea74,Накладная на груз,https://wiki.amazing-online.com/index.php?title=%D0%9D%D0%B0%D0%BA%D0%BB%D0%B0%D0%B4%D0%BD%D0%B0%D1%8F_%D0%BD%D0%B0_%D0%B3%D1%80%D1%83%D0%B7,3,37
ad67196f16e696de,Военный билет,https://wiki.amazing-online.com/index.php?title=%D0%92%D0%BE%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9_%D0%B1%D0%B8%D0%BB%D0%B5%D1%82,4,415
3559bea5f4eacb3b,Удостоверение,https://wiki.amazing-online.com/index.php?title=%D0%A3%D0%B4%D0%BE%D1%81%D1%82%D0%BE%D0%B2%D0%B5%D1%80%D0%B5%D0%BD%D0%B8%D0%B5,4,79
a40e91a60cbb4a40,Бойцовский клуб,https://wiki.amazing-online.com/index.php?title=%D0%91%D0%BE%D0%B9%D1%86%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9_%D0%BA%D0%BB%D1%83%D0%B1,2,198
99eac21ab490a7a7,Кинотеатр,https://wiki.amazing-online.com/index.php?title=%D0%9A%D0%B8%D0%BD%D0%BE%D1%82%D0%B5%D0%B0%D1%82%D1%80,2,139
d2f7f1275783977e,Казино,https://wiki.amazing-online.com/index.php?title=%D0%9A%D0%B0%D0%B7%D0%B8%D0%BD%D0%BE,5,351
a9fe142e51f53b5a,Центральный рынок,https://wiki.amazing-online.com/index.php?title=%D0%A6%D0%B5%D0%BD%D1%82%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D1%80%D1%8B%D0%BD%D0%BE%D0%BA,5,607
137a2cc676baf525,Музыкальная сцена,https://wiki.amazing-online.com/index.php?title=%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%81%D1%86%D0%B5%D0%BD%D0%B0,17,550
a315d610aa3edc53,Парашютный клуб,https://wiki.amazing-online.com/index.php?title=%D0%9F%D0%B0%D1%80%D0%B0%D1%88%D1%8E%D1%82%D0%BD%D1%8B%D0%B9_%D0%BA%D0%BB%D1%83%D0%B1,3,201
4ec36b383403b2c7,Компьютерный клуб,https://wiki.amazing-online.com/index.php?title=%D0%9A%D0%BE%D0%BC%D0%BF%D1%8C%D1%8E%D1%82%D0%B5%D1%80%D0%BD%D1%8B%D0%B9_%D0%BA%D0%BB%D1%83%D0%B1,14,1212
235905ea7c74d01d,Тир,https://wiki.amazing-online.com/index.php?title=%D0%A2%D0%B8%D1%80,4,669
13745392caff06ab,Ларёк с прессой,https://wiki.amazing-online.com/index.php?title=%D0%9B%D0%B0%D1%80%D1%91%D0%BA_%D1%81_%D0%BF%D1%80%D0%B5%D1%81%D1%81%D0%BE%D0%B9,2,70
2843fda24d51cd73,Митинги,https://wiki.amazing-online.com/index.php?title=%D0%9C%D0%B8%D1%82%D0%B8%D0%BD%D0%B3%D0%B8,5,199
ecd397b226283f1d,Подарки,https://wiki.amazing-online.com/index.php?title=%D0%9F%D0%BE%D0%B4%D0%B0%D1%80%D0%BA%D0%B8,3,121
74bf1f848152e00f,Кернис,https://wiki.amazing-online.com/index.php?title=%D0%9A%D0%B5%D1%80%D0%BD%D0%B8%D1%81,2,98
d5be5885c69b1ebf,Химический завод,https://wiki.amazing-online.com/index.php?title=%D0%A5%D0%B8%D0%BC%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9_%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4,2,668
648051956aadcd58,Областной суд,https://wiki.amazing-online.com/index.php?title=%D0%9E%D0%B1%D0%BB%D0%B0%D1%81%D1%82%D0%BD%D0%BE%D0%B9_%D1%81%D1%83%D0%B4,4,61
9fdf45fd9033a514,Распределительный центр,https://wiki.amazing-online.com/index.php?title=%D0%A0%D0%B0%D1%81%D0%BF%D1%80%D0%B5%D0%B4%D0%B5%D0%BB%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D1%86%D0%B5%D0%BD%D1%82%D1%80,5,435
5963cd6154e35c63,Штрафстоянка,https://wiki.amazing-online.com/index.php?title=%D0%A8%D1%82%D1%80%D0%B0%D1%84%D1%81%D1%82%D0%BE%D1%8F%D0%BD%D0%BA%D0%B0,2,147
06edfc0e947a0e8e,Лодочное СТО,https://wiki.amazing-online.com/index.php?title=%D0%9B%D0%BE%D0%B4%D0%BE%D1%87%D0%BD%D0%BE%D0%B5_%D0%A1%D0%A2%D0%9E,2,183
b63637e3e628d59a,Лаборатория,https://wiki.amazing-online.com/index.php?title=%D0%9B%D0%B0%D0%B1%D0%BE%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%B8%D1%8F,2,295
1b8a8dc4be7ed321,Семейные лаборатории,https://wiki.amazing-online.com/index.php?title=%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D1%8B%D0%B5_%D0%BB%D0%B0%D0%B1%D0%BE%D1%80%D0%B0%D1%82%D0%BE%D1%80%D0%B8%D0%B8,8,254
1b51f8e719e4e101,Прачечная,https://wiki.amazing-online.com/index.php?title=%D0%9F%D1%80%D0%B0%D1%87%D0%B5%D1%87%D0%BD%D0%B0%D1%8F,3,436
3f2b8822b60cf17a,Доставка еды,https://wiki.amazing-online.com/index.php?title=%D0%94%D0%BE%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0_%D0%B5%D0%B4%D1%8B,3,249
09a4df3e5eeb47a9,Автошкола,https://wiki.amazing-online.com/index.php?title=%D0%90%D0%B2%D1%82%D0%BE%D1%88%D0%BA%D0%BE%D0%BB%D0%B0,4,632
c6cab348b8f27421,Автосалоны,https://wiki.amazing-online.com/index.php?title=%D0%90%D0%B2%D1%82%D0%BE%D1%81%D0%B0%D0%BB%D0%BE%D0%BD%D1%8B,6,570
efb5ac78841fd1cd,Рынок,https://wiki.amazing-online.com/index.php?title=%D0%A0%D1%8B%D0%BD%D0%BE%D0%BA,3,283
8f4d8fcb246ffe2f,Банк,https://wiki.amazing-online.com/index.php?title=%D0%91%D0%B0%D0%BD%D0%BA,3,400
fbd0bc6227bd8c68,Баня,https://wiki.amazing-online.com/index.php?title=%D0%91%D0%B0%D0%BD%D1%8F,2,141
d88a218be79afd8b,Нелегальный тюнинг,https://wiki.amazing-online.com/index.php?title=%D0%9D%D0%B5%D0%BB%D0%B5%D0%B3%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9_%D1%82%D1%8E%D0%BD%D0%B8%D0%BD%D0%B3,5,329
49f4297e0bf876b1,Анашан,https://wiki.amazing-online.com/index.php?title=%D0%90%D0%BD%D0%B0%D1%88%D0%B0%D0%BD,3,248
3ecfbefa4ed27cc7,Банкоматы,https://wiki.amazing-online.com/index.php?title=%D0%91%D0%B0%D0%BD%D0%BA%D0%BE%D0%BC%D0%B0%D1%82%D1%8B,3,175
caecad6e2e6e32ff,Мусорные баки,https://wiki.amazing-online.com/index.php?title=%D0%9C%D1%83%D1%81%D0%BE%D1%80%D0%BD%D1%8B%D0%B5_%D0%B1%D0%B0%D0%BA%D0%B8,3,83
6caa036731ef58db,Ваучеры,https://wiki.amazing-online.com/index.php?title=%D0%92%D0%B0%D1%83%D1%87%D0%B5%D1%80%D1%8B,11,499
9ed81f65c205289e,Улучшения семьи,https://wiki.amazing-online.com/index.php?title=%D0%A3%D0%BB%D1%83%D1%87%D1%88%D0%B5%D0%BD%D0%B8%D1%8F_%D1%81%D0%B5%D0%BC%D1%8C%D0%B8,37,700
0028db7a74c7b048,Предупреждения для семей,https://wiki.amazing-online.com/index.php?title=%D0%9F%D1%80%D0%B5%D0%B4%D1%83%D0%BF%D1%80%D0%B5%D0%B6%D0%B4%D0%B5%D0%BD%D0%B8%D1%8F_%D0%B4%D0%BB%D1%8F_%D1%81%D0%B5%D0%BC%D0%B5%D0%B9,2,188
517db30ec45d51f2,Аукцион логотипов,https://wiki.amazing-online.com/index.php?title=%D0%90%D1%83%D0%BA%D1%86%D0%B8%D0%BE%D0%BD_%D0%BB%D0%BE%D0%B3%D0%BE%D1%82%D0%B8%D0%BF%D0%BE%D0%B2,3,70
8e8263e34707df2b,Захват территорий,https://wiki.amazing-online.com/index.php?title=%D0%97%D0%B0%D1%85%D0%B2%D0%B0%D1%82_%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D0%B9,6,357
8b3c0592dce68df6,Магазин оружия,https://wiki.amazing-online.com/index.php?title=%D0%9C%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD_%D0%BE%D1%80%D1%83%D0%B6%D0%B8%D1%8F,1,22
f30fd5aefe5a4afd,Транспортные компании,https://wiki.amazing-online.com/index.php?title=%D0%A2%D1%80%D0%B0%D0%BD%D1%81%D0%BF%D0%BE%D1%80%D1%82%D0%BD%D1%8B%D0%B5_%D0%BA%D0%BE%D0%BC%D0%BF%D0%B0%D0%BD%D0%B8%D0%B8,1,123
